koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_eccen,koi_impact,koi_num_transits,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_steff,koi_slogg,koi_srad,koi_smass,koi_sage,koi_kepmag,koi_gmag,koi_rmag,koi_jmag
FALSE POSITIVE,55.119831,4.703,1.1450e+02,0.010237,1.68,0.2999,89.38,622,35.48,0,0.6049,,8.2,1,0,0,0,6297,4.155,1.506,1.18,,12.211,12.562,12.155,11.248
FALSE POSITIVE,25.6416117,5.5,1.2640e+02,0.010701,1.76,0.18,88.81,803,98.5,0,0.5744,,4.9,1,0,0,0,6297,4.155,1.506,1.18,,12.211,12.562,12.155,11.248
FALSE POSITIVE,1.33258455,5.77,1.5270e+02,0.15299,15.89,0.0239,15.22,1680,1884.66,0,1.141,1010,8.1,0,1,1,1,6039,4.493,0.951,1.027,,15.556,16.048,15.498,14.359
FALSE POSITIVE,350.81029,11.29,5.3830e+02,0.021345,2.86,1.0199,89.95,282,1.51,0,0.3892,,15.1,1,0,0,0,5841,4.321,1.226,1.148,,14.982,15.579,14.912,13.701
CONFIRMED,0.341842017,1.1554,2.8560e+02,0.021058,1.72,0.0089,40.98,2023,3991.16,0,0.957,1956,70.1,0,0,0,0,5016,4.601,0.747,0.817,,14.915,15.673,14.844,13.389
CANDIDATE,13.9482197,7.686,1.1940e+02,0.009882,2.53,0.1235,89.18,1063,301.8,0,0.197,76,14.5,0,0,0,0,5529,3.808,2.346,1.291,,14.305,14.766,14.266,13.158
CANDIDATE,5.67577999,3.554,5.1200e+01,0.007755,1.22,0.0678,80.26,1357,802.11,0,0.91,238,11.2,0,0,0,0,6681,4.233,1.438,1.294,,13.802,14.098,13.755,12.839
FALSE POSITIVE,0.570953851,0.998,7.6100e+01,0.008053,1.01,0.0143,89.24,2464,8688.17,0,0.059,2336,8.9,0,0,1,0,6238,4.396,1.145,1.193,,15.212,15.69,15.147,14.041
CANDIDATE,49.564693,8.54,1.1350e+02,0.010347,1.63,0.2835,88.81,588,28.19,0,0.685,27,15,0,0,0,0,5907,4.212,1.442,1.234,,12.83,13.373,12.766,11.618
FALSE POSITIVE,4.29258258,3.069,3.6960e+02,0.017821,1.87,0.0524,88.11,1161,428.77,0,0.339,263,16.1,0,0,1,1,6137,4.487,0.963,1.038,,15.888,16.346,15.847,14.749
FALSE POSITIVE,0.960842633,2.6441,2.0229e+03,0.387208,67.53,0.0215,36.81,2808,14655.53,0,1.341,1386,176.1,1,0,1,0,7381,4.186,1.597,1.429,,13.402,13.555,13.351,12.586
FALSE POSITIVE,14.5893928,15.54,,,,,,,102.46,,,194,,1,0,1,1,,,,,,12.616,12.991,12.562,11.543
CONFIRMED,5.49548533,2.461,8.5800e+01,0.008542,1.3,0.0614,89.31,1293,661.04,0,0.202,243,14.2,0,0,0,0,6157,4.159,1.392,1.02,,13.95,14.467,13.897,12.685
CANDIDATE,2.89494709,3.254,4.5800e+01,0.006304,1.16,0.0447,88.38,1919,3204.25,0,0.191,463,14.3,0,0,0,0,7087,4.137,1.684,1.418,,13.458,13.659,13.332,12.402
FALSE POSITIVE,0.980505042,1.4068,4.2660e+02,0.227897,26.35,0.0191,45.8,1904,3100.61,0,1.206,1366,51.5,1,0,1,0,5794,4.372,1.059,0.963,,15.198,15.75,15.095,13.847
CONFIRMED,20.4853893,10.229,8.9500e+01,0.009922,3.6,0.153,84.53,1015,251.16,0,0.834,56,17.9,0,0,0,0,4938,3.45,3.324,1.136,,13.007,13.683,12.931,11.564
CONFIRMED,3.58273837,1.523,3.6050e+02,0.017176,1.64,0.0445,89.55,1064,302.74,0,0.143,314,11.6,0,0,0,0,5448,4.517,0.872,0.912,,15.965,16.66,15.916,14.566
CONFIRMED,15.604841,4.543,7.3400e+01,0.008408,1.57,0.1266,87.81,1013,248.62,0,0.715,86,15.3,0,0,0,0,6254,4.019,1.706,1.11,,13.096,13.528,13.065,11.964
FALSE POSITIVE,75.681309,11.62,1.0770e+02,0.009952,1.64,0.3705,89.38,560,23.25,0,0.6194,,9.1,1,0,0,0,6297,4.155,1.506,1.18,,12.211,12.562,12.155,11.248
CANDIDATE,0.762950224,1.133,1.8730e+02,0.012509,1,0.0151,87.81,1651,1763.73,0,0.197,1479,15.8,0,0,0,0,5385,4.61,0.731,0.797,,15.556,16.184,15.51,14.226
FALSE POSITIVE,62.060783,28.203,4.7290e+02,0.024658,2.11,0.2906,82.77,400,6.07,0,0.928,20,19.9,0,1,1,0,5526,4.578,0.784,0.85,,15.745,16.354,15.698,14.34
CANDIDATE,170.995748,3.88,4.7710e+02,0.022611,4.9,0.6757,89.76,463,10.86,0,0.839,9,15.5,0,0,0,0,6127,3.991,1.983,1.405,,13.985,14.342,13.94,12.98
FALSE POSITIVE,12.4252735,20.756,8.4700e+01,0.008491,2.37,0.1117,87.86,1299,673.53,0,0.171,112,36.6,1,0,1,1,6156,3.703,2.557,1.202,,13.046,13.506,13.034,11.928
FALSE POSITIVE,39.2820405,3.344,1.5750e+02,0.251528,58.67,0.2318,85.37,823,108.22,0,1.241,21,6.9,0,0,1,0,6143,3.81,2.136,1.074,,13.046,13.506,13.034,11.928
FALSE POSITIVE,361.5456125,25.28,,,,,,,,,,,,1,0,0,0,,,,,,15.894,16.657,15.804,14.432
CANDIDATE,19.5650801,4.242,6.1700e+01,0.007198,0.97,0.1465,89.96,791,92.77,0,0.025,67,13.8,0,0,0,0,6180,4.294,1.235,1.09,,12.674,13.044,12.607,11.5
FALSE POSITIVE,355.79978,5.972,1.7230e+02,0.012292,1.87,1.0419,89.95,324,2.6,0,0.4433,,10.5,1,0,0,0,6350,4.225,1.394,1.188,,12.674,13.044,12.607,11.5
FALSE POSITIVE,410.99389,12.01,5.5000e+02,0.021318,2.09,1.0838,89.95,220,0.55,0,0.3421,,8.7,1,0,0,0,5471,4.533,0.898,1.002,,15.46,16.086,15.374,14.141
FALSE POSITIVE,2.17823752,2.259,4.4000e+01,0.006094,0.64,0.0318,89.71,1473,1114.8,0,0.037,616,10.1,0,0,1,1,6052,4.422,0.969,0.905,,14.102,14.531,14.066,12.985
FALSE POSITIVE,1.404674486,5.056,1.5550e+02,0.01288,0.86,0.0208,58.44,1126,379.5,0,0.8171,741,20.7,1,0,0,1,4716,4.65,0.609,0.603,,14.962,15.803,14.928,13.341
FALSE POSITIVE,24.9097436,3.856,1.5020e+02,0.011694,2.24,0.1788,89.38,912,163.58,0,0.5729,,9.7,1,0,0,0,6596,4.037,1.757,1.227,,13.073,13.405,13.029,12.037
CONFIRMED,12.3101351,3.797,2.6370e+02,0.016487,1.51,0.0968,87.21,651,42.42,0,0.783,104,12.9,0,0,0,0,5009,4.491,0.84,0.797,,15.629,16.336,15.588,14.183
CONFIRMED,2.61576515,2.777,1.2040e+02,0.010133,1.06,0.0364,87.98,1379,851.6,0,0.25,515,15.1,0,0,0,0,6088,4.446,0.958,0.934,,15.18,15.638,15.149,14.021
FALSE POSITIVE,409.2452,13.06,5.3120e+02,0.021076,2.1,1.0364,89.95,244,0.84,0,0.0176,,12.8,1,0,0,0,5910,4.466,0.911,0.886,,15.42,15.931,15.379,14.199
CONFIRMED,6.94245216,3.491,1.6080e+02,0.011886,1.34,0.0743,87.95,1003,239.39,0,0.485,192,14.7,0,0,0,0,6108,4.466,1.03,1.132,,15.158,15.607,15.073,13.972
CANDIDATE,5.53312006,3.486,5.3100e+01,0.006746,1.05,0.0622,88.53,1303,680.77,0,0.299,240,13.4,0,0,0,0,6170,4.15,1.425,1.047,,13.591,13.917,13.554,12.588
CANDIDATE,200.721168,9.91,8.2250e+02,0.025993,3.32,0.6577,89.91,327,2.72,0,0.234,6,13.1,0,0,0,0,5566,4.275,1.17,0.94,,15.511,16.006,15.457,14.357
CONFIRMED,9.4061364,4.882,7.9500e+01,0.008249,1.14,0.0878,88.33,981,219.36,0,0.397,141,13.2,0,0,0,0,5855,4.24,1.268,1.02,,14.09,14.492,14.028,12.957
FALSE POSITIVE,0.935086665,1.12,7.1200e+01,0.008,1.18,0.0203,85.37,2431,8250.8,0,0.4742,,13.1,1,0,1,0,6762,4.282,1.348,1.276,,13.993,14.295,13.951,13.042
FALSE POSITIVE,1.489457454,3.028,5.6300e+01,0.006921,1.58,0.0278,87.41,2415,8026.6,0,0.171,454,29.7,0,1,0,0,6316,3.908,2.087,1.285,,13.09,13.434,13.034,12.067
FALSE POSITIVE,1.181165291,1.013,3.7040e+02,0.018593,1.52,0.0201,84.94,1398,905.88,0,0.632,1130,14.1,0,0,1,0,5203,4.582,0.747,0.779,,15.971,16.68,15.932,14.546
CONFIRMED,66.373298,8.559,4.1500e+02,0.018689,1.99,0.3237,89.98,471,11.59,0,0.021,17,13.7,0,0,0,0,6143,4.47,0.976,1.027,,15.37,15.801,15.32,14.25
CONFIRMED,13.61165024,7.617,9.5500e+01,0.008943,1.46,0.1211,89.53,958,198.73,0,0.112,95,31.6,0,0,0,0,6170,4.192,1.499,1.282,,12.805,13.129,12.743,11.83
CONFIRMED,6.24564633,2.459,2.1200e+02,0.013744,1.06,0.0607,87.87,731,67.62,0,0.594,211,11.9,0,0,0,0,4858,4.622,0.707,0.786,,15.485,16.287,15.336,13.863
FALSE POSITIVE,0.945829261,1.715,9.8200e+01,0.009199,0.86,0.0185,85.41,1790,2433.01,0,0.326,1416,15.1,0,1,1,1,5959,4.546,0.859,0.948,,15.263,15.72,15.214,14.106
CANDIDATE,10.8614163,6.02,6.4800e+01,0.009066,1.01,0.0983,79.6,899,154.68,0,0.939,124,12.9,0,0,0,0,6339,4.454,1.017,1.069,,13.517,13.832,13.456,12.572
FALSE POSITIVE,0.973160836,0.864,1.3830e+02,0.01087,1.22,0.02,89.78,1932,3303.84,0,0.034,1376,9.8,0,0,1,0,6108,4.466,1.03,1.132,,15.238,15.721,15.179,14.091
FALSE POSITIVE,4.05943749,3.245,1.0540e+02,0.011692,2.11,0.049,77.6,1295,664.54,0,0.914,171,18.1,0,0,0,1,5051,3.978,1.655,0.949,,13.514,14.285,13.439,11.976
CANDIDATE,7.03965141,3.141,2.6870e+02,0.016479,2.72,0.0747,86.03,1171,445.49,0,0.778,46,9.8,0,0,0,0,5902,4.128,1.513,1.12,,14.935,15.392,14.869,13.848
CANDIDATE,4.72519164,3.751,9.8800e+01,0.009524,3.98,0.0652,85.62,2250,6060.79,0,0.6,228,10,0,0,0,0,6655,3.49,3.831,1.653,,12.358,12.578,12.285,11.465
FALSE POSITIVE,6.39903778,3.15,1.8660e+02,0.012334,6.54,0.0799,89.1,1780,2376.4,0,0.241,162,24.1,0,0,0,1,5178,3.286,4.856,1.66,,13.507,14.234,13.44,11.907
CANDIDATE,66.6434565,2.385,2.7730e+02,0.023533,2.99,0.3301,89.05,476,12.17,0,0.985,21,14.8,0,0,0,0,5751,4.339,1.164,1.079,,13.224,13.498,13.168,12.29
FALSE POSITIVE,0.739761008,7.589,2.9210e+02,0.253101,9.67,0.0113,9.74,839,117.05,0,1.2359,1811,34.7,0,1,1,1,3417,4.9,0.35,0.354,,15.049,16.771,15.397,12.448
FALSE POSITIVE,0.950735805,1.1434,1.7510e+02,0.01263,1.39,0.0196,83.9,1908,3129.59,0,0.57,1406,17.1,0,0,1,0,6039,4.478,1.005,1.108,,15.156,15.623,15.068,13.968
FALSE POSITIVE,369.819993,20.232,1.5990e+03,0.046393,4.25,0.9376,89.38,201,0.38,0,0.9179,,42.1,1,0,0,0,4806,4.495,0.839,0.801,,15.089,16.008,15.015,13.432
FALSE POSITIVE,2.17815935,1.839,1.1630e+02,0.010175,1.22,0.0344,86.38,1561,1398.42,0,0.503,1227,14.1,0,1,1,1,6258,4.413,1.098,1.139,,14.975,15.397,14.938,13.97
CANDIDATE,160.850075,9.427,4.2810e+02,0.020695,3.41,0.6188,89.5,413,6.87,0,0.769,7,16.1,0,0,0,0,5999,4.168,1.507,1.225,,14.218,14.644,14.181,13.093
FALSE POSITIVE,0.720460644,1.7846,2.1115e+03,0.323073,37.33,0.0163,42.08,2240,5954.82,0,1.272,1481,117.2,1,0,1,0,6304,4.435,1.058,1.11,,14.828,15.245,14.78,13.718
FALSE POSITIVE,3.7948721,1.713,3.0510e+02,0.185948,16.1,0.0455,71.52,1083,325.63,0,1.168,300,11.3,0,0,1,0,5883,4.58,0.793,0.881,,15.302,15.807,15.268,14.054
CONFIRMED,122.0804953,4.054,7.9990e+02,0.034713,2.92,0.4484,89.4,297,1.83,0,0.957,7,23.3,0,0,0,0,5132,4.571,0.77,0.805,,14.157,14.824,14.082,12.752
CANDIDATE,6.2614227,4.779,5.1400e+01,0.006608,0.81,0.0677,89.61,1146,407.58,0,0.069,217,10.6,0,0,0,0,6384,4.361,1.121,1.046,,13.973,14.329,13.924,12.901
CANDIDATE,3.70386741,1.41,1.2570e+02,0.010182,0.86,0.0446,89.91,1012,247.2,0,0.033,287,13.1,0,0,0,0,5496,4.592,0.776,0.869,,14.108,14.647,14.049,12.856
FALSE POSITIVE,0.638437699,0.3028,2.8680e+02,0.027548,2.48,0.0141,83.43,1709,2024.34,0,0.904,0,25.8,1,0,0,0,5073,4.571,0.824,0.922,,15.23,16.007,15.137,13.71
FALSE POSITIVE,1.8912851,6.182,1.2234e+03,0.258518,19.96,0.027,32.77,1061,299.44,0,1.216,329,25.7,0,0,1,1,4700,4.605,0.707,0.734,,16.851,17.885,16.78,15.118
CANDIDATE,19.8751355,8.041,1.0900e+02,0.011384,2.49,0.1658,83.44,1061,299.47,0,0.919,68,15.2,0,0,0,0,6918,4.021,2.004,1.536,,13.543,14.009,13.515,12.385
FALSE POSITIVE,343.42046,11.11,4.8270e+02,0.020371,2.15,0.9617,89.95,270,1.27,0,0.3519,,10,1,0,0,0,6115,4.469,0.967,0.999,,15.223,15.688,15.185,14.038
FALSE POSITIVE,3.47148164,4.679,1.2270e+02,0.010883,0.85,0.0415,79.92,970,209.73,0,0.719,382,9.5,0,0,1,1,5297,4.626,0.716,0.8,,15.795,16.454,15.739,14.316
CONFIRMED,5.94373492,1.847,3.0100e+02,0.015359,1.14,0.0563,89.54,674,48.82,0,0.197,226,13.2,0,0,0,0,4391,4.598,0.682,0.671,,15.583,16.748,15.563,13.637
FALSE POSITIVE,244.60373,10.87,7.6980e+02,0.024937,2.1,0.7253,89.95,235,0.72,0,0.2652,,17.7,1,0,0,0,5166,4.593,0.771,0.853,,15.319,16.003,15.239,13.875
CONFIRMED,85.7567919,5.695,1.5910e+02,0.012371,2.99,0.3912,89.51,528,18.44,0,0.713,16,16.9,0,0,0,0,5037,3.783,2.213,1.083,,12.429,13.042,12.381,11.064
CONFIRMED,2.18660188,1.585,1.2230e+02,0.011617,0.98,0.0299,82.31,1099,345.07,0,0.828,611,14.2,0,0,0,0,4904,4.535,0.772,0.745,,14.793,15.627,14.742,13.233
CANDIDATE,7.2929891,4.053,7.2500e+01,0.0078,0.73,0.0723,89.95,904,158.19,0,0.022,,7.1,0,0,0,0,5959,4.549,0.856,0.945,,14.829,15.273,14.777,13.684
FALSE POSITIVE,3.1339356,4.477,2.0370e+02,0.014258,1.58,0.0432,77.85,1315,704.95,0,0.768,421,21.4,0,1,1,0,6137,4.46,1.018,1.086,,15.725,16.2,15.663,14.506
CONFIRMED,2.55315031,1.849,1.8530e+02,0.012589,1.25,0.0366,88.19,1312,699.7,0,0.32,448,15.4,0,0,0,0,5970,4.521,0.908,0.996,,15.424,15.899,15.366,14.268
CONFIRMED,2.936587946,1.8952,2.7960e+02,0.017796,1.77,0.0372,82.32,1190,473.18,0,0.863,455,20.1,0,0,0,0,5455,4.421,0.909,0.795,,15.404,16.042,15.35,14.001
CANDIDATE,145.786556,4.891,3.7800e+02,0.017576,1.82,0.525,89.97,331,2.84,0,0.133,10,13.9,0,0,0,0,5578,4.44,0.95,0.905,,14.41,14.863,14.327,13.296
FALSE POSITIVE,1.33254212,3.848,3.7400e+01,0.005929,1.45,0.0262,72.12,2694,12477.61,0,0.662,1010,10.6,0,0,1,1,6613,3.87,2.237,1.355,,13,13.561,12.948,12.182
CONFIRMED,10.7769944,2.616,1.8560e+02,0.012328,1.15,0.0871,89.87,752,75.83,0,0.069,122,11.3,0,0,0,0,5455,4.457,0.852,0.759,,14.587,15.189,14.548,13.2
CANDIDATE,2.5093344,1.833,1.8430e+02,0.01249,1.47,0.0377,89.9,1483,1143.04,0,0.019,409,8.4,0,0,0,0,6278,4.425,1.081,1.132,,15.588,16.048,15.536,14.518
FALSE POSITIVE,0.918921494,0.9425,3.2100e+02,0.016414,1.49,0.018,89.92,1697,1960.12,0,0.011,1458,23.7,1,0,1,0,5655,4.561,0.833,0.926,,15.606,16.194,15.557,14.239
CONFIRMED,7.84931877,3.747,6.8200e+01,0.007513,0.81,0.0726,89.62,925,172.98,0,0.107,174,12.6,0,0,0,0,5678,4.365,0.99,0.828,,13.858,14.259,13.808,12.766
FALSE POSITIVE,67.7125988,1.538,5.4240e+02,0.893389,82.63,0.3094,88.81,460,10.63,0,1.8756,22,13.4,1,0,0,0,6309,4.517,0.847,0.86,,14.213,14.575,14.192,13.172
FALSE POSITIVE,12.4285576,13.98,6.2010e+02,0.026996,2.22,0.0987,75.61,669,47.26,0,0.892,107,13.2,0,1,0,0,5492,4.604,0.752,0.841,,15.663,16.288,15.619,14.323
FALSE POSITIVE,1.275511306,1.889,6.9300e+01,0.007605,0.84,0.0229,89.88,1739,2160.97,0,0.011,527,10.3,0,0,1,0,5921,4.418,1.015,0.984,,15.083,15.624,15.036,13.811
FALSE POSITIVE,5.78159956,2.222,7.2800e+01,0.008268,1.7,0.07,87.51,1475,1117.19,0,0.66,230,16.4,0,0,1,0,6443,4.023,1.884,1.371,,13.384,13.68,13.323,12.068
FALSE POSITIVE,8.4805019,8.345,1.6490e+02,0.015658,1.26,0.0726,67.04,781,87.82,0,0.972,128,11,0,0,1,1,5555,4.554,0.737,0.709,,15.313,15.897,15.293,14.006
CANDIDATE,24.5607107,8.679,5.5200e+01,0.006883,1.13,0.1794,88.94,787,90.55,0,0.374,26,14.9,0,0,0,0,6170,4.192,1.499,1.282,,12.805,13.129,12.743,11.83
CONFIRMED,2.94648935,3.155,5.7000e+01,0.006963,0.89,0.0427,89.92,1497,1187.5,0,0.01,455,12.7,0,0,0,0,6481,4.378,1.171,1.194,,14.144,14.451,14.089,13.241
FALSE POSITIVE,1.227986164,1.551,1.5050e+02,0.011491,1.17,0.0214,84.97,1673,1846.47,0,0.477,1093,14.8,0,0,1,0,5746,4.435,0.931,0.861,,14.966,15.527,14.923,13.661
FALSE POSITIVE,2.11548883,4.008,1.6950e+02,0.012211,1.29,0.0329,81.96,1426,978.38,0,0.505,618,17.6,0,0,1,1,5952,4.489,0.971,1.057,,15.627,16.14,15.563,14.428
FALSE POSITIVE,358.96247,23.49,6.7080e+02,0.023964,2.37,0.9901,89.78,242,0.81,0,0.424,3,12.1,1,0,1,0,5743,4.527,0.904,1.003,,15.389,15.95,15.309,14.094
FALSE POSITIVE,2.17815196,2.445,2.4500e+02,0.014314,1.09,0.0302,87.22,1139,395.98,0,0.32,617,17.9,0,0,1,1,5357,4.634,0.7,0.775,,15.916,16.537,15.88,14.577
FALSE POSITIVE,342.315407,12.476,7.1970e+02,0.024761,3.15,1.0088,89.95,304,2.03,0,0.1974,,13.3,1,0,1,0,6425,4.373,1.164,1.168,,15.091,15.522,15.058,13.997
FALSE POSITIVE,1.089077224,2.705,1.5270e+02,0.011046,1,0.0199,86.2,1458,1068.22,0,0.206,1229,18.7,0,0,1,1,5118,4.547,0.83,0.883,,15.472,16.237,15.396,14.066
FALSE POSITIVE,1.288066288,6.4616,1.0083e+04,0.499342,34.84,0.0199,35.12,1310,692,0,1.378,890,230.7,0,1,1,1,5233,4.625,0.639,0.627,,15.313,16.004,15.309,13.846
CANDIDATE,24.6683831,8.556,1.0920e+02,0.010372,1.76,0.1786,87.12,788,91.32,0,0.751,53,15.3,0,0,0,0,6059,4.151,1.554,1.249,,13.572,13.962,13.515,12.449
FALSE POSITIVE,2.31894284,5.321,6.6500e+01,0.00801,0.87,0.0344,73.2,1375,844.12,0,0.72,317,13.6,1,0,1,0,5780,4.438,1,1,,13.232,13.507,13.174,12.6
CONFIRMED,6.98472143,2.724,9.0700e+01,0.008855,1.19,0.0726,88.54,1059,297.15,0,0.451,196,11.7,0,0,0,0,5839,4.279,1.227,1.044,,13.382,13.887,13.322,12.197
CANDIDATE,349.41047,15.02,6.5280e+02,0.023379,2.41,0.9902,89.95,253,0.97,0,0.2791,,17.7,0,0,0,0,5878,4.512,0.945,1.058,,15.346,15.831,15.276,14.196
FALSE POSITIVE,0.562563871,1.591,3.4600e+01,0.005506,0.69,0.014,82.1,2626,11201.45,0,0.36,1904,16.4,0,1,1,1,6577,4.381,1.145,1.154,,13.54,13.846,13.488,12.535
FALSE POSITIVE,0.93373458,4.364,1.2770e+02,0.010647,0.93,0.018,68.36,1573,1446.48,0,0.574,699,27.8,0,0,0,1,5335,4.577,0.804,0.891,,14.76,15.395,14.678,13.377
FALSE POSITIVE,1.33251948,3.733,2.3370e+02,0.01418,1.64,0.0236,81.19,1751,2218.21,0,0.402,652,17.7,0,0,0,1,5926,4.381,1.058,0.982,,16.334,16.922,16.309,15.064
FALSE POSITIVE,168.84663,9.75,2.1510e+02,0.013345,1.45,0.6188,89.95,329,2.78,0,0.1251,,9.3,1,0,0,0,5897,4.489,0.992,1.106,,13.859,14.334,13.788,12.715
CANDIDATE,14.8162925,4.973,1.0820e+02,0.010848,1.57,0.1253,85.99,912,163.33,0,0.857,89,12.5,0,0,0,0,6356,4.27,1.325,1.191,,12.583,12.834,12.534,11.704
FALSE POSITIVE,160.4122022,4.92,2.5380e+03,0.056029,4.45,0.5375,89.62,270,1.26,0,0.903,5,24.4,0,1,1,0,5269,4.62,0.727,0.812,,15.407,16.038,15.35,14.069
CANDIDATE,3.98167088,3.609,4.4700e+01,0.006188,0.79,0.0522,88.81,1356,798.79,0,0.2076,,10.3,0,0,0,0,6484,4.377,1.173,1.195,,14.144,14.451,14.089,13.241
CONFIRMED,4.34195312,2.598,7.3300e+01,0.007868,0.94,0.0527,89.47,1236,552.7,0,0.118,304,10.6,0,0,0,0,6164,4.378,1.09,1.032,,13.874,14.268,13.793,12.734
CONFIRMED,122.358116,10.768,3.5280e+02,0.017273,2.15,0.4823,89.83,407,6.46,0,0.255,8,12.2,0,0,0,0,5998,4.324,1.139,0.998,,14.945,15.431,14.889,13.735
CONFIRMED,7.298142,3.024,3.7050e+02,0.017565,1.6,0.0689,88.63,786,90.04,0,0.411,155,13.6,0,0,0,0,5119,4.508,0.834,0.818,,15.825,16.549,15.756,14.351
CONFIRMED,18.5010898,3.179,4.2110e+02,0.020176,1.62,0.1275,88.72,555,22.4,0,0.719,74,14.7,0,0,0,0,5242,4.613,0.734,0.815,,15.789,16.453,15.736,14.411
CANDIDATE,7.016016,3.8,1.6900e+02,0.013829,1.72,0.0753,82.64,1138,396.43,0,0.89,153,6.3,0,0,0,0,6642,4.39,1.136,1.157,,14.404,14.709,14.352,13.455
FALSE POSITIVE,0.569961046,1.446,4.4200e+01,0.006148,1.04,0.0135,83.25,2743,13463.04,0,0.343,1872,18.9,0,1,1,0,5814,4.066,1.549,1.019,,13.333,13.853,13.277,12.106
CANDIDATE,42.068554,5.723,1.8630e+02,0.01251,1.32,0.24,89.98,541,20.28,0,0.022,23,9.8,0,0,0,0,6122,4.487,0.964,1.041,,14.718,15.15,14.656,13.553
FALSE POSITIVE,1.121634781,1.155,7.1500e+01,0.007688,0.6,0.0191,86.59,1225,529.9,0,0.409,1191,14.8,0,0,1,0,4518,4.589,0.72,0.735,,13.958,15.009,13.973,12.036
FALSE POSITIVE,1.33256979,3.293,1.0420e+02,0.009388,0.97,0.0239,86.2,1692,1943.76,0,0.207,1010,18.4,0,0,1,1,6089,4.495,0.95,1.031,,15.377,15.847,15.333,14.174
FALSE POSITIVE,0.536650896,4.702,2.7320e+02,0.191796,18.45,0.0124,10.48,2163,5179.76,0,1.175,1996,117.8,1,0,0,0,5819,4.494,0.881,0.884,,13.956,14.444,13.909,12.751
FALSE POSITIVE,397.73699,11.76,1.1315e+03,0.03635,3.05,0.9466,89.64,211,0.47,0,0.883,3,15.3,1,0,0,0,5313,4.521,0.768,0.714,,15.086,15.736,15.037,13.663
FALSE POSITIVE,2.17818699,2.686,1.1580e+02,0.010141,1.03,0.0312,84,1347,776.45,0,0.553,617,15.4,0,0,1,1,5584,4.428,0.932,0.849,,15.123,15.702,15.075,13.91
CANDIDATE,6.23968392,0.668,1.5590e+02,0.012425,1.55,0.0654,89.27,1060,299.03,0,0.679,215,9,0,0,0,0,5751,4.303,1.143,0.956,,13.795,14.309,13.734,12.552
CONFIRMED,3.60082855,1.938,2.9630e+02,0.015617,1.36,0.0422,88.3,927,174.45,0,0.395,296,17.9,0,0,0,0,4838,4.524,0.796,0.771,,15.311,16.015,15.236,13.866
CONFIRMED,15.5714121,2.294,1.7350e+02,0.011886,0.72,0.1022,89.64,399,5.98,0,0.312,82,13,0,0,0,0,3872,4.714,0.557,0.585,,13.977,15.392,14.032,11.706
CONFIRMED,3.59645081,2.661,1.4960e+02,0.012319,1.66,0.0473,83.31,1327,732.82,0,0.781,335,16.2,0,0,0,0,5887,4.292,1.235,1.09,,15.147,15.605,15.11,13.994
CONFIRMED,20.6579443,8.798,9.8200e+01,0.008937,1.27,0.1435,89.39,728,66.27,0,0.188,66,14.1,0,0,0,0,5468,4.171,1.306,0.923,,14.216,14.789,14.154,12.889
FALSE POSITIVE,0.760941405,1.773,1.8660e+02,0.012468,1.18,0.0162,85.44,1817,2591.44,0,0.26,1757,15.2,0,0,1,1,5629,4.553,0.87,0.987,,15.855,16.431,15.8,14.598
FALSE POSITIVE,137.665706,3.732,5.3690e+02,0.020465,15.41,0.6051,89.99,720,63.38,0,0.041,9,11.7,1,0,0,0,4832,2.953,6.897,1.553,,13.199,14.091,13.156,11.506
FALSE POSITIVE,370.90237,10.558,5.4580e+02,0.021312,1.97,0.9892,89.95,238,0.76,0,0.0566,,14.7,1,0,1,0,5835,4.554,0.847,0.935,,14.83,15.329,14.778,13.649
FALSE POSITIVE,321.55087,5.863,3.9700e+02,0.018217,1.68,0.8994,89.95,250,0.92,0,0.1608,,8.2,1,0,0,0,5835,4.554,0.847,0.935,,14.83,15.329,14.778,13.649
FALSE POSITIVE,1.54038914,1.683,7.1800e+01,0.007768,0.84,0.0256,89.65,1638,1701.3,0,0.043,865,9.1,0,0,0,1,5974,4.422,0.989,0.944,,14.753,15.23,14.704,13.591
FALSE POSITIVE,71.76236302,29.435,8.5919e+03,0.083736,25.76,0.3784,89.85,665,46.35,0,0.052,20,1134.3,0,1,0,0,5529,3.685,2.817,1.402,,12.045,12.63,11.993,10.749
CANDIDATE,16.3368863,3.597,2.2590e+02,0.013517,1.27,0.1186,89.89,642,40.22,0,0.066,81,12.1,0,0,0,0,5410,4.49,0.859,0.834,,15.05,15.701,14.947,13.798
CANDIDATE,1.63668262,1.907,9.2170e+02,0.254701,103.99,0.0304,57.74,2562,10160.3,0,1.22,164,12.9,0,0,0,0,5234,3.436,3.739,1.39,,16.494,17.45,16.493,14.685
CANDIDATE,11.615625,2.233,1.9120e+02,0.017915,2.84,0.0981,85.11,905,158.69,0,0.977,112,8.8,0,0,0,0,5332,4.083,1.453,0.932,,15.162,15.694,15.101,13.886
CONFIRMED,110.978266,11.312,1.5020e+02,0.011132,1.86,0.4808,89.94,463,10.84,0,0.074,13,14,0,0,0,0,5883,4.149,1.529,1.205,,13.848,14.234,13.799,12.743
